"id","id_crm","id_idealista","estado","id_empresa","contact_id","link_idealista","scope","created_at","updated_at","ref"
138813,"5040964",27982662,inactive,5232,26975325,https://www.idealista.pt/imovel/27982662,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A224
138814,"5040204",27982676,inactive,5232,26975325,https://www.idealista.pt/imovel/27982676,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00185
139070,"5235481",28659738,inactive,5232,26975325,https://www.idealista.pt/imovel/28659738,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,D-L469 (1)
138815,"5040203",27982677,inactive,5232,26975325,https://www.idealista.pt/imovel/27982677,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00184
139071,"5189492",28427856,inactive,5232,26975325,https://www.idealista.pt/imovel/28427856,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A254 (1)
138816,"5040192",27982687,inactive,5232,26975325,https://www.idealista.pt/imovel/27982687,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00218
139072,"5137254",28249511,inactive,5232,26975325,https://www.idealista.pt/imovel/28249511,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,T307
138817,"5040191",27982688,inactive,5232,26975325,https://www.idealista.pt/imovel/27982688,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00217
139073,"5137218",28249512,inactive,5232,26975325,https://www.idealista.pt/imovel/28249512,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v-m305
138818,"5040190",27982689,inactive,5232,26975325,https://www.idealista.pt/imovel/27982689,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,T/00220
139074,"5147689",28292647,inactive,5232,26975325,https://www.idealista.pt/imovel/28292647,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M324
138819,"5040187",27982693,inactive,5232,26975325,https://www.idealista.pt/imovel/27982693,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,T/00026
139075,"5140028",28266958,inactive,5232,26975325,https://www.idealista.pt/imovel/28266958,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M319
138820,"5170944",28369359,inactive,5232,26975325,https://www.idealista.pt/imovel/28369359,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M-A355
139076,"5238731",28681598,inactive,5232,26975325,https://www.idealista.pt/imovel/28681598,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M484
138821,"5175894",28380860,inactive,5232,26975325,https://www.idealista.pt/imovel/28380860,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- T366
139077,"5243985",28734271,inactive,5232,26975325,https://www.idealista.pt/imovel/28734271,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,s- A 494
138822,"5208416",28538524,inactive,5232,26975325,https://www.idealista.pt/imovel/28538524,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,B378 (1)
139078,"5041978",27977834,inactive,5232,26975325,https://www.idealista.pt/imovel/27977834,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A225
138823,"5246294",28753012,inactive,5232,26975325,https://www.idealista.pt/imovel/28753012,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"507"
139079,"2720082",27262632,inactive,5232,26975325,https://www.idealista.pt/imovel/27262632,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,t/00026
138824,"5246267",28753014,inactive,5232,26975325,https://www.idealista.pt/imovel/28753014,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-T504
139080,"5199945",28481233,inactive,5232,26975325,https://www.idealista.pt/imovel/28481233,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"405"
138825,"5234392",28655249,inactive,5232,26975325,https://www.idealista.pt/imovel/28655249,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-T467
139081,"5200715",28484027,inactive,5232,26975325,https://www.idealista.pt/imovel/28484027,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"407"
138826,"5180172",28398128,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/28398128,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- Arm 375
139082,"5215735",28559509,inactive,5232,26975325,https://www.idealista.pt/imovel/28559509,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v-a441
139083,"5154740",28319813,inactive,5232,26975325,https://www.idealista.pt/imovel/28319813,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A338
138828,"5091910",28103798,inactive,5232,26975325,https://www.idealista.pt/imovel/28103798,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A269
139084,"5071185",28054165,inactive,5232,26975325,https://www.idealista.pt/imovel/28054165,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"630"
138829,"5155580",28325971,inactive,5232,26975325,https://www.idealista.pt/imovel/28325971,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,T340
139085,"5238711",28681600,inactive,5232,26975325,https://www.idealista.pt/imovel/28681600,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V482
138830,"5166633",28363159,inactive,5232,26975325,https://www.idealista.pt/imovel/28363159,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-M354
139086,"5188692",28424420,inactive,5232,26975325,https://www.idealista.pt/imovel/28424420,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A392
138831,"5040173",27982707,inactive,5232,26975325,https://www.idealista.pt/imovel/27982707,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00077
139087,"5126263",28193441,inactive,5232,26975325,https://www.idealista.pt/imovel/28193441,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A285
138832,"5040172",27982708,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982708,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00076
139088,"5131184",28224196,inactive,5232,26975325,https://www.idealista.pt/imovel/28224196,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A294
138833,"5040170",27982710,inactive,5232,26975325,https://www.idealista.pt/imovel/27982710,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00038
139089,"5040161",28054189,inactive,5232,26975325,https://www.idealista.pt/imovel/28054189,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00081
138834,"5040164",27982716,inactive,5232,26975325,https://www.idealista.pt/imovel/27982716,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00046
139090,"5040117",28054193,inactive,5232,26975325,https://www.idealista.pt/imovel/28054193,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,N/00175
138835,"5040158",27982721,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982721,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00098
139091,"5249038",28767126,inactive,5232,26975325,https://www.idealista.pt/imovel/28767126,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"5V-A513"
138836,"5040147",27982730,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982730,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00111
139092,"6054273",32184345,inactive,5232,26975325,https://www.idealista.pt/imovel/32184345,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1413"
138837,"5040144",27982733,inactive,5232,26975325,https://www.idealista.pt/imovel/27982733,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00119
139093,"6054272",32184299,inactive,5232,26975325,https://www.idealista.pt/imovel/32184299,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1412"
138838,"5040141",27982736,inactive,5232,26975325,https://www.idealista.pt/imovel/27982736,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00122
139094,"5298365",29053521,inactive,5232,26975325,https://www.idealista.pt/imovel/29053521,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,s-A 566
138839,"5040125",27982752,inactive,5232,26975325,https://www.idealista.pt/imovel/27982752,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A/00011
138840,"5040116",27982759,inactive,5232,26975325,https://www.idealista.pt/imovel/27982759,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00196
139096,"5162127",28340420,inactive,5232,26975325,https://www.idealista.pt/imovel/28340420,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- M344
138841,"5040112",27982763,inactive,5232,26975325,https://www.idealista.pt/imovel/27982763,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"775"
139097,"5204467",28510615,inactive,5232,26975325,https://www.idealista.pt/imovel/28510615,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"417"
138842,"5040110",27982765,inactive,5232,26975325,https://www.idealista.pt/imovel/27982765,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00211
139098,"5184208",28412362,inactive,5232,26975325,https://www.idealista.pt/imovel/28412362,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A387
138843,"5040109",27982766,inactive,5232,26975325,https://www.idealista.pt/imovel/27982766,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M/00212
139099,"5139578",28262345,inactive,5232,26975325,https://www.idealista.pt/imovel/28262345,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A317
138844,"5112801",28156688,inactive,5232,26975325,https://www.idealista.pt/imovel/28156688,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,TR278
139100,"5175525",28378895,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/28378895,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,N-M361
138845,"5209423",28540297,inactive,5232,26975325,https://www.idealista.pt/imovel/28540297,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"428"
139101,"5108105",28149899,inactive,5232,26975325,https://www.idealista.pt/imovel/28149899,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,s- M275
138846,"5209170",28540299,inactive,5232,26975325,https://www.idealista.pt/imovel/28540299,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"426"
139102,"2852585",27282967,inactive,5232,26975325,https://www.idealista.pt/imovel/27282967,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00079
138847,"5208606",28540300,inactive,5232,26975325,https://www.idealista.pt/imovel/28540300,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V A 424
139103,"2852581",27282947,inactive,5232,26975325,https://www.idealista.pt/imovel/27282947,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00075
138848,"5090308",28101275,inactive,5232,26975325,https://www.idealista.pt/imovel/28101275,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"261"
139104,"2852583",27282952,inactive,5232,26975325,https://www.idealista.pt/imovel/27282952,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00077
138849,"5180174",28398125,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/28398125,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- Arm 376
139105,"5135371",28242461,inactive,5232,26975325,https://www.idealista.pt/imovel/28242461,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"300"
138850,"5182924",28407074,inactive,5232,26975325,https://www.idealista.pt/imovel/28407074,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v- l381
139106,"5249031",28767140,inactive,5232,26975325,https://www.idealista.pt/imovel/28767140,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M512
138851,"5053588",28007249,inactive,5232,26975325,https://www.idealista.pt/imovel/28007249,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A231
139107,"5238154",28676717,inactive,5232,26975325,https://www.idealista.pt/imovel/28676717,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-A476
138852,"5137144",28249515,inactive,5232,26975325,https://www.idealista.pt/imovel/28249515,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-M304
139108,"5116041",28309523,inactive,5232,26975325,https://www.idealista.pt/imovel/28309523,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,R281
138853,"5188739",28424409,inactive,5232,26975325,https://www.idealista.pt/imovel/28424409,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A395
139109,"5142836",28273688,inactive,5232,26975325,https://www.idealista.pt/imovel/28273688,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M321
138854,"5162357",28342698,inactive,5232,26975325,https://www.idealista.pt/imovel/28342698,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A345
139110,"5243320",28727482,inactive,5232,26975325,https://www.idealista.pt/imovel/28727482,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v- E491
138855,"5222032",28587632,inactive,5232,26975325,https://www.idealista.pt/imovel/28587632,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- M451
139111,"5266229",28822298,inactive,5232,26975325,https://www.idealista.pt/imovel/28822298,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v-M525
138856,"5249042",28767125,active,5232,26975325,https://www.idealista.pt/imovel/28767125,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"514"
139112,"5323504",29518300,inactive,5232,26975325,https://www.idealista.pt/imovel/29518300,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M609
138857,"5129024",28212225,inactive,5232,26975325,https://www.idealista.pt/imovel/28212225,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M289
139113,"5322432",29507213,inactive,5232,26975325,https://www.idealista.pt/imovel/29507213,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"605"
138858,"2852575",27282963,inactive,5232,26975325,https://www.idealista.pt/imovel/27282963,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,n/00068
139114,"5309058",29307932,inactive,5232,26975325,https://www.idealista.pt/imovel/29307932,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- A131
138859,"2852579",27282943,inactive,5232,26975325,https://www.idealista.pt/imovel/27282943,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00072
139115,"5312239",29332509,inactive,5232,26975325,https://www.idealista.pt/imovel/29332509,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M-A589
138860,"2852574",27282960,inactive,5232,26975325,https://www.idealista.pt/imovel/27282960,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,n/00067
139116,"5312236",29332510,inactive,5232,26975325,https://www.idealista.pt/imovel/29332510,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"588"
138861,"5238168",28676710,inactive,5232,26975325,https://www.idealista.pt/imovel/28676710,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M478
139117,"5311340",29332512,inactive,5232,26975325,https://www.idealista.pt/imovel/29332512,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M-585
138862,"5230418",28638246,inactive,5232,26975325,https://www.idealista.pt/imovel/28638246,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- 461
139118,"5278502",28938833,inactive,5232,26975325,https://www.idealista.pt/imovel/28938833,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- 547
138863,"5203018",28500952,inactive,5232,26975325,https://www.idealista.pt/imovel/28500952,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v-a409
139119,"5333441",29635045,inactive,5232,26975325,https://www.idealista.pt/imovel/29635045,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"620"
138864,"5116524",28166177,inactive,5232,26975325,https://www.idealista.pt/imovel/28166177,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M 283
139120,"6052412",32120677,active,5232,26975325,https://www.idealista.pt/imovel/32120677,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1405"
138865,"5096831",28127621,inactive,5232,26975325,https://www.idealista.pt/imovel/28127621,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M273
139121,"6052004",32104660,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/32104660,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1261 (2)"
138866,"5256955",28800950,inactive,5232,26975325,https://www.idealista.pt/imovel/28800950,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-219
139122,"5138895",29542416,inactive,5232,26975325,https://www.idealista.pt/imovel/29542416,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-P312
138867,"5045294",27989632,inactive,5232,26975325,https://www.idealista.pt/imovel/27989632,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A227
139123,"5392249",30573009,inactive,5232,26975325,https://www.idealista.pt/imovel/30573009,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1309"
138868,"5150978",28309521,inactive,5232,26975325,https://www.idealista.pt/imovel/28309521,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M328
139124,"5395005",30644649,inactive,5232,26975325,https://www.idealista.pt/imovel/30644649,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"821"
138869,"5180177",28398122,inactive,5232,26975325,https://www.idealista.pt/imovel/28398122,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M377
138870,"5071159",28054181,inactive,5232,26975325,https://www.idealista.pt/imovel/28054181,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A241
138871,"5040155",28054191,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/28054191,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,N/00102
138872,"5331777",29600865,inactive,5232,26975325,https://www.idealista.pt/imovel/29600865,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A 618
138873,"5322198",29501093,inactive,5232,26975325,https://www.idealista.pt/imovel/29501093,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M603
138874,"5200744",29542395,inactive,5232,26975325,https://www.idealista.pt/imovel/29542395,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v- Arm408 (1)
138875,"5040185",29542434,inactive,5232,26975325,https://www.idealista.pt/imovel/29542434,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- P40
138876,"5322826",29515285,inactive,5232,26975325,https://www.idealista.pt/imovel/29515285,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"606"
138877,"5242811",29542386,inactive,5232,26975325,https://www.idealista.pt/imovel/29542386,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"425 (1)"
138878,"5323486",29518302,inactive,5232,26975325,https://www.idealista.pt/imovel/29518302,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M608
138879,"5256473",29542373,inactive,5232,26975325,https://www.idealista.pt/imovel/29542373,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"518"
138880,"5132225",29542417,inactive,5232,26975325,https://www.idealista.pt/imovel/29542417,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,I295
138881,"5213785",28554361,inactive,5232,26975325,https://www.idealista.pt/imovel/28554361,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- A438 R
138882,"5213776",28554363,inactive,5232,26975325,https://www.idealista.pt/imovel/28554363,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- A435
138883,"5215741",28559507,inactive,5232,26975325,https://www.idealista.pt/imovel/28559507,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-442
138884,"5082044",28085076,active,5232,26975325,https://www.idealista.pt/imovel/28085076,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,T256
138885,"5210135",28542224,inactive,5232,26975325,https://www.idealista.pt/imovel/28542224,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"430"
138886,"5208044",28536957,inactive,5232,26975325,https://www.idealista.pt/imovel/28536957,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A420 (1)
138887,"5081315",28077901,inactive,5232,26975325,https://www.idealista.pt/imovel/28077901,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A253
138888,"5224042",28599192,inactive,5232,26975325,https://www.idealista.pt/imovel/28599192,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- A453
138889,"5241505",28699239,inactive,5232,26975325,https://www.idealista.pt/imovel/28699239,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,s-M487
138890,"5184214",28412361,inactive,5232,26975325,https://www.idealista.pt/imovel/28412361,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-M388
138891,"5177387",28385366,inactive,5232,26975325,https://www.idealista.pt/imovel/28385366,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A370
138892,"5215060",28557966,inactive,5232,26975325,https://www.idealista.pt/imovel/28557966,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-A439
138893,"5175013",28374478,inactive,5232,26975325,https://www.idealista.pt/imovel/28374478,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,L357
138894,"5225267",28609490,inactive,5232,26975325,https://www.idealista.pt/imovel/28609490,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v- m455
138895,"5242023",28703479,inactive,5232,26975325,https://www.idealista.pt/imovel/28703479,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-A486
138896,"5091332",28102148,inactive,5232,26975325,https://www.idealista.pt/imovel/28102148,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M265
138897,"5227075",28620949,inactive,5232,26975325,https://www.idealista.pt/imovel/28620949,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-M459
138898,"2684467",27262618,inactive,5232,26975325,https://www.idealista.pt/imovel/27262618,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,n/00001
138899,"2686375",27262624,inactive,5232,26975325,https://www.idealista.pt/imovel/27262624,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00011
138900,"2725376",27262639,inactive,5232,26975325,https://www.idealista.pt/imovel/27262639,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,t/00032
138901,"2726557",27262641,inactive,5232,26975325,https://www.idealista.pt/imovel/27262641,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,m/00034
138902,"2744888",27262646,inactive,5232,26975325,https://www.idealista.pt/imovel/27262646,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,t/00041
138903,"2830087",27262662,inactive,5232,26975325,https://www.idealista.pt/imovel/27262662,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,n/00062
138904,"2685144",27262619,inactive,5232,26975325,https://www.idealista.pt/imovel/27262619,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00003
138905,"2686373",27262622,inactive,5232,26975325,https://www.idealista.pt/imovel/27262622,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,n/00009
138650,"5301323",29082782,inactive,5232,26975325,https://www.idealista.pt/imovel/29082782,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M570
138906,"2704707",27262628,inactive,5232,26975325,https://www.idealista.pt/imovel/27262628,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00017
138651,"5300800",29076153,inactive,5232,26975325,https://www.idealista.pt/imovel/29076153,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,ref 569
138907,"2728250",27262643,inactive,5232,26975325,https://www.idealista.pt/imovel/27262643,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00036
138652,"5304610",29122301,inactive,5232,26975325,https://www.idealista.pt/imovel/29122301,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"574"
138908,"2761793",27262652,inactive,5232,26975325,https://www.idealista.pt/imovel/27262652,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,m/00047
138653,"5305440",29139551,inactive,5232,26975325,https://www.idealista.pt/imovel/29139551,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,s-a443 (1)
138909,"2811248",27262659,inactive,5232,26975325,https://www.idealista.pt/imovel/27262659,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,a/00055
138654,"5305439",29139554,inactive,5232,26975325,https://www.idealista.pt/imovel/29139554,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"507"
138910,"5197110",28465547,inactive,5232,26975325,https://www.idealista.pt/imovel/28465547,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,N-P402
138655,"5295154",29013413,active,5232,26975325,https://www.idealista.pt/imovel/29013413,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-T562
138911,"5221880",28586590,inactive,5232,26975325,https://www.idealista.pt/imovel/28586590,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-m449
138912,"5221854",28586591,inactive,5232,26975325,https://www.idealista.pt/imovel/28586591,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- M448
138657,"5163531",28350321,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/28350321,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M348
138913,"5203042",28500946,inactive,5232,26975325,https://www.idealista.pt/imovel/28500946,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v-413
138658,"5163526",28350323,inactive,5232,26975325,https://www.idealista.pt/imovel/28350323,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V-M346
138914,"5203024",28500950,inactive,5232,26975325,https://www.idealista.pt/imovel/28500950,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,v-a410
138659,"5166631",28363160,inactive,5232,26975325,https://www.idealista.pt/imovel/28363160,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,M353
138915,"5194396",28457179,inactive,5232,26975325,https://www.idealista.pt/imovel/28457179,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"400"
138660,"5040167",27984382,inactive,5232,26975325,https://www.idealista.pt/imovel/27984382,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,N/00005
138916,"5151028",28309516,inactive,5232,26975325,https://www.idealista.pt/imovel/28309516,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A333
138661,"5207387",28530765,inactive,5232,26975325,https://www.idealista.pt/imovel/28530765,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"419"
138917,"5298364",29053522,inactive,5232,26975325,https://www.idealista.pt/imovel/29053522,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S- A565
138662,"5163809",28352381,inactive,5232,26975325,https://www.idealista.pt/imovel/28352381,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,V- A350
138918,"5221148",29049502,inactive,5232,26975325,https://www.idealista.pt/imovel/29049502,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,S-A390 (1)
138663,"5063936",28031066,inactive,5232,26975325,https://www.idealista.pt/imovel/28031066,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,A 235
